TIMESTAMP,POWER
20131104 1:00,0.718210328546905
20131104 2:00,0.527233294791125
20131104 3:00,0.4577171589643628
20131104 4:00,0.3830679523932454
20131104 5:00,0.3455749367522438
20131104 6:00,0.3375462762036737
20131104 7:00,0.33968071735652255
20131104 8:00,0.35483257749634206
20131104 9:00,0.25564696888366256
20131104 10:00,0.2944163027801625
20131104 11:00,0.3612768913604058
20131104 12:00,0.4034388879941516
20131104 13:00,0.5400410169988222
20131104 14:00,0.5675667319104085
20131104 15:00,0.5880599297317514
20131104 16:00,0.6240641745076917
20131104 17:00,0.6571415068756424
20131104 18:00,0.6459995382143234
20131104 19:00,0.618253209659172
20131104 20:00,0.5997787788993036
20131104 21:00,0.6706593542771943
20131104 22:00,0.729035748390678
20131104 23:00,0.7436731697328487
20131105 0:00,0.657048059808835
20131105 1:00,0.48152095881349355
20131105 2:00,0.3800172600856934
20131105 3:00,0.3059246585312049
20131105 4:00,0.2519194171609889
20131105 5:00,0.21051340832904825
20131105 6:00,0.16270524497642677
20131105 7:00,0.1480251545385357
20131105 8:00,0.22472458134167317
20131105 9:00,0.30792211283653653
20131105 10:00,0.38544331298913637
20131105 11:00,0.3774379635869817
20131105 12:00,0.36769970874156943
20131105 13:00,0.37058991516754564
20131105 14:00,0.3730047545137993
20131105 15:00,0.37191880366290525
20131105 16:00,0.3507689685711277
20131105 17:00,0.3364886824346339
20131105 18:00,0.3465256147993714
20131105 19:00,0.3624507472055011
20131105 20:00,0.3722814941328736
20131105 21:00,0.44965407345162833
20131105 22:00,0.46116581677863977
20131105 23:00,0.5157563069256015
20131106 0:00,0.5118274718055734
20131106 1:00,0.41068626855738305
20131106 2:00,0.3373982943854557
20131106 3:00,0.28439331008473295
20131106 4:00,0.26263617639820164
20131106 5:00,0.2607499018750775
20131106 6:00,0.25413451078602506
20131106 7:00,0.24010121417433555
20131106 8:00,0.1746511088700412
20131106 9:00,0.17598398749004496
20131106 10:00,0.15769624980890615
20131106 11:00,0.29468917802699124
20131106 12:00,0.27972626891557795
20131106 13:00,0.410894716779326
20131106 14:00,0.49408351718868604
20131106 15:00,0.5316099433722282
20131106 16:00,0.5010540466508053
20131106 17:00,0.3856333288642276
20131106 18:00,0.2516292347953295
20131106 19:00,0.20272985361750423
20131106 20:00,0.21651709529226681
20131106 21:00,0.26706488696961883
20131106 22:00,0.15538463520858872
20131106 23:00,0.12336194217057436
20131107 0:00,0.27055483996901714
20131107 1:00,0.3579392001193216
20131107 2:00,0.42076838927491966
20131107 3:00,0.3344698970389259
20131107 4:00,0.3958110414448611
20131107 5:00,0.4789484860099822
20131107 6:00,0.5831438651988501
20131107 7:00,0.7752581448191508
20131107 8:00,0.6904073812340589
20131107 9:00,0.3947842303225598
20131107 10:00,0.11127520659818788
20131107 11:00,-0.08795994583766448
20131107 12:00,0.39603149572285645
20131107 13:00,0.42316524304338476
20131107 14:00,0.4540024734773537
20131107 15:00,0.25333002584304315
20131107 16:00,0.5658126871005372
20131107 17:00,0.6334307154934318
20131107 18:00,0.6730567633275955
20131107 19:00,0.6296851800511739
20131107 20:00,0.6570664136617161
20131107 21:00,0.6527295713393708
20131107 22:00,0.7236254785276963
20131107 23:00,0.7730312991822992
20131108 0:00,0.7959903666303615
20131108 1:00,0.7749756963088794
20131108 2:00,0.772372120665873
20131108 3:00,0.7763797417703119
20131108 4:00,0.8106821282920574
20131108 5:00,0.8216088304087827
20131108 6:00,0.7629557715690132
20131108 7:00,0.717633916692279
20131108 8:00,0.668608455411427
20131108 9:00,0.5874193783141318
20131108 10:00,0.49859327625930394
20131108 11:00,0.4253281639374683
20131108 12:00,0.37012463629124553
20131108 13:00,0.3341382288599463
20131108 14:00,0.31053683879451616
20131108 15:00,0.23760596690094432
20131108 16:00,0.19048735596224803
20131108 17:00,0.19620359018749622
20131108 18:00,0.2193445373677274
20131108 19:00,0.18499882748202484
20131108 20:00,0.17420951272208407
20131108 21:00,0.2593353813075753
20131108 22:00,0.3799651854436063
20131108 23:00,0.4274276124624171
20131109 0:00,0.39602240202096917
20131109 1:00,0.39856813491705184
20131109 2:00,0.4246769896123147
20131109 3:00,0.4685016781293797
20131109 4:00,0.5214612122620225
20131109 5:00,0.5469009210268996
20131109 6:00,0.5520268616056969
20131109 7:00,0.5610203169786748
20131109 8:00,0.5903914803120677
20131109 9:00,0.5616955281077904
20131109 10:00,0.44217028460775865
20131109 11:00,0.3858901793053796
20131109 12:00,0.3467316333473497
20131109 13:00,0.33958345591450073
20131109 14:00,0.422453716368416
20131109 15:00,0.39944862179453755
20131109 16:00,0.35815287423484576
20131109 17:00,0.3434552588174248
20131109 18:00,0.3416984896448593
20131109 19:00,0.3369141980762438
20131109 20:00,0.3473653571501409
20131109 21:00,0.4008845855588092
20131109 22:00,0.479080407044729
20131109 23:00,0.47527563068068135
20131110 0:00,0.43779503189801716
20131110 1:00,0.4852182098744132
20131110 2:00,0.47727366587267184
20131110 3:00,0.45949272257224705
20131110 4:00,0.4610132753987537
20131110 5:00,0.48528863538964895
20131110 6:00,0.5081841963141916
20131110 7:00,0.5187281530565938
20131110 8:00,0.49108914964696204
20131110 9:00,0.3661505344722046
20131110 10:00,0.3205341057934017
20131110 11:00,0.3692427367764315
20131110 12:00,0.47298420340429714
20131110 13:00,0.40608085367846836
20131110 14:00,0.36410596795972694
20131110 15:00,0.33021342702040535
20131110 16:00,0.29920880511422004
20131110 17:00,0.26322128718561105
20131110 18:00,0.21803195689321087
20131110 19:00,0.1805432454037541
20131110 20:00,0.19556606322874392
20131110 21:00,0.24469620195595498
20131110 22:00,0.2750455492793416
20131110 23:00,0.3716171545059018
20131111 0:00,0.39592727171387376
20131111 1:00,0.35097828499235
20131111 2:00,0.35568039970370807
20131111 3:00,0.3980314253372185
20131111 4:00,0.4306415187864151
20131111 5:00,0.44473921934216465
20131111 6:00,0.45153416822913783
20131111 7:00,0.4650039890580745
20131111 8:00,0.42735403714771847
20131111 9:00,0.2760183969890774
20131111 10:00,0.22473387267648276
20131111 11:00,0.3383291143982407
20131111 12:00,0.361337007898744
20131111 13:00,0.25745875517249683
20131111 14:00,0.2003908096712319
20131111 15:00,0.1384685052728186
20131111 16:00,0.11692801084363122
20131111 17:00,0.11700356574882984
20131111 18:00,0.11925222462330728
20131111 19:00,0.1162678879689181
20131111 20:00,0.11171941812265007
20131111 21:00,0.1547539358247112
20131111 22:00,0.20394865296329007
20131111 23:00,0.31014376433593766
20131112 0:00,0.36839281188726675
20131112 1:00,0.4036606698100905
20131112 2:00,0.4189534628960539
20131112 3:00,0.4544528512328425
20131112 4:00,0.4687597799786788
20131112 5:00,0.48508686821141345
20131112 6:00,0.5093944967355725
20131112 7:00,0.5302985212836931
20131112 8:00,0.5634585812426739
20131112 9:00,0.5599532611918397
20131112 10:00,0.49422806534906416
20131112 11:00,0.41295553062896584
20131112 12:00,0.3522568122334373
20131112 13:00,0.2900991075479772
20131112 14:00,0.24427786503011617
20131112 15:00,0.20977106678497692
20131112 16:00,0.17762500934057945
20131112 17:00,0.15974899658840203
20131112 18:00,0.14730938163503118
20131112 19:00,0.12812513803035092
20131112 20:00,0.10037494034564073
20131112 21:00,0.20645712659800447
20131112 22:00,0.12179635805260397
20131112 23:00,0.03191635191766862
20131113 0:00,0.012661197530054472
20131113 1:00,-0.04466892065940703
20131113 2:00,0.03964868722274205
20131113 3:00,0.13301854859290874
20131113 4:00,0.22263417044044176
20131113 5:00,0.28576707479346847
20131113 6:00,0.3280555425143305
20131113 7:00,0.3512029113494928
20131113 8:00,0.3715039067487653
20131113 9:00,0.36991551485178353
20131113 10:00,0.46754174804719895
20131113 11:00,0.44295216397497994
20131113 12:00,0.34522941438640625
20131113 13:00,0.28037670457574093
20131113 14:00,0.2904709868235722
20131113 15:00,0.3551550423356888
20131113 16:00,0.3480383511337642
20131113 17:00,0.32387839247038785
20131113 18:00,0.30329192581734
20131113 19:00,0.30590935739544195
20131113 20:00,0.4276525533892941
20131113 21:00,0.4534239196685872
20131113 22:00,0.42854417026645997
20131113 23:00,0.33076874315756033
20131114 0:00,0.19906651311166984
20131114 1:00,0.10927834267097977
20131114 2:00,0.2583292383809894
20131114 3:00,0.4146261853181182
20131114 4:00,0.48352525692425763
20131114 5:00,0.46574989507186104
20131114 6:00,0.403865804024971
20131114 7:00,0.35067973909314804
20131114 8:00,0.30016746170564096
20131114 9:00,0.17602584051426606
20131114 10:00,0.19541649319570947
20131114 11:00,0.25400159587415366
20131114 12:00,0.4596379998564233
20131114 13:00,0.5219512170502907
20131114 14:00,0.5226829389391793
20131114 15:00,0.5030008991026664
20131114 16:00,0.44031466368264105
20131114 17:00,0.4991948855612047
20131114 18:00,0.4386262296070892
20131114 19:00,0.4510599567771587
20131114 20:00,0.4487980551765225
20131114 21:00,0.49782766495719355
20131114 22:00,0.5336326169100947
20131114 23:00,0.5737434874056904
20131115 0:00,0.5463421026201966
20131115 1:00,0.5247147282891028
20131115 2:00,0.3629186605129735
20131115 3:00,0.1416546165734309
20131115 4:00,0.01747556942119287
20131115 5:00,0.010355608485624557
20131115 6:00,-0.06232809703038288
20131115 7:00,-0.007188925553218206
20131115 8:00,0.09036655712653194
20131115 9:00,0.058183370445998694
20131115 10:00,0.16313492016121595
20131115 11:00,0.09904295867648483
20131115 12:00,0.2075573254642803
20131115 13:00,0.4069953133842429
20131115 14:00,0.6011455169744512
20131115 15:00,0.5932502640427488
20131115 16:00,0.5732243814875925
20131115 17:00,0.5455237622000622
20131115 18:00,0.5268133265380617
20131115 19:00,0.5236116142240803
20131115 20:00,0.5276031048606373
20131115 21:00,0.5197951066029646
20131115 22:00,0.5378931812092514
20131115 23:00,0.49537415204137014
20131116 0:00,0.4301673343703276
20131116 1:00,0.26158892275229095
20131116 2:00,0.19591617857865407
20131116 3:00,0.21167784332887868
20131116 4:00,0.2472178613038702
20131116 5:00,0.3157565704354476
20131116 6:00,0.38324654031251826
20131116 7:00,0.42824596424896066
20131116 8:00,0.4491647356147268
20131116 9:00,0.3826109189966428
20131116 10:00,0.3322958991805616
20131116 11:00,0.33601933439367776
20131116 12:00,0.39532346762095627
20131116 13:00,0.38304811768980807
20131116 14:00,0.34878902279795354
20131116 15:00,0.30718067080394057
20131116 16:00,0.26281676298550216
20131116 17:00,0.24341322804794135
20131116 18:00,0.24809102394532528
20131116 19:00,0.2513237986028169
20131116 20:00,0.26544567138161823
20131116 21:00,0.33047900507544736
20131116 22:00,0.38018356431712985
20131116 23:00,0.3909319449989134
20131117 0:00,0.34584298382276474
20131117 1:00,0.24776314164862567
20131117 2:00,0.23697853876678598
20131117 3:00,0.21382067985185393
20131117 4:00,0.18190994697022073
20131117 5:00,0.16423229932711822
20131117 6:00,0.17324109464891574
20131117 7:00,0.19163278954980834
20131117 8:00,0.21078877589342415
20131117 9:00,0.11987344221526886
20131117 10:00,0.17131798799015197
20131117 11:00,0.21829564797137613
20131117 12:00,0.20777138457519728
20131117 13:00,0.18536151554417124
20131117 14:00,0.1737555511513445
20131117 15:00,0.258207906066977
20131117 16:00,0.13434857942663234
20131117 17:00,0.1145805828513432
20131117 18:00,0.22433937311785562
20131117 19:00,0.26347389350939965
20131117 20:00,0.2532690064311919
20131117 21:00,0.3043159877609859
20131117 22:00,0.32636228485690577
20131117 23:00,0.4301442326104843
20131118 0:00,0.3668807547496008
20131118 1:00,0.3396840203186453
20131118 2:00,0.30827226054978707
20131118 3:00,0.2859927656181929
20131118 4:00,0.27148649439191885
20131118 5:00,0.2543382397262865
20131118 6:00,0.2351217633396524
20131118 7:00,0.23448115702189493
20131118 8:00,0.25779112122560416
20131118 9:00,0.2441010246940689
20131118 10:00,0.23507506993557437
20131118 11:00,0.21649282140747278
20131118 12:00,-0.07796196974682691
20131118 13:00,0.2964727904776876
20131118 14:00,0.2651392539225223
20131118 15:00,0.2777171589311025
20131118 16:00,0.3287857197466599
20131118 17:00,0.3618268581876568
20131118 18:00,0.3706833370490446
20131118 19:00,0.3743568246442367
20131118 20:00,0.3757670627957753
20131118 21:00,0.43533695199065214
20131118 22:00,0.4603503517210996
20131118 23:00,0.561129670886961
20131119 0:00,0.6407073902991237
20131119 1:00,0.5775451384009651
20131119 2:00,0.5205213930210614
20131119 3:00,0.4655038182814142
20131119 4:00,0.45574366712922
20131119 5:00,0.44025806377821664
20131119 6:00,0.42907062283328257
20131119 7:00,0.4277232255319464
20131119 8:00,0.35301923542655383
20131119 9:00,0.15030281227892778
20131119 10:00,0.43562338024110536
20131119 11:00,0.3642963266867538
20131119 12:00,0.3604684316761832
20131119 13:00,0.44885706154969107
20131119 14:00,0.48058733435697654
20131119 15:00,0.331328673580285
20131119 16:00,0.40340080635398734
20131119 17:00,0.3995407995199048
20131119 18:00,0.34738481611515354
20131119 19:00,0.25990035864891214
20131119 20:00,0.3022051208163885
20131119 21:00,0.24880084414969578
20131119 22:00,0.3288674625036346
20131119 23:00,0.3565887053489799
20131120 0:00,0.4181234040792086
20131120 1:00,0.1719735009808922
20131120 2:00,0.1783970542238647
20131120 3:00,0.30528194668616965
20131120 4:00,0.45653681620756814
20131120 5:00,0.5047649857704669
20131120 6:00,0.49382020917639813
20131120 7:00,0.4997125369525658
20131120 8:00,0.525527419575348
20131120 9:00,0.6828953521756561
20131120 10:00,0.6422321194193046
20131120 11:00,0.5364839080005567
20131120 12:00,0.45020894029748304
20131120 13:00,0.3786038405503757
20131120 14:00,0.357418141309174
20131120 15:00,0.34442408847658423
20131120 16:00,0.31336312634831853
20131120 17:00,0.23510859747722473
20131120 18:00,0.23936849616904027
20131120 19:00,0.24193035670215796
20131120 20:00,0.27744190195666935
20131120 21:00,0.3561534684786149
20131120 22:00,0.32952381403632097
20131120 23:00,0.30303341968997055
20131121 0:00,0.25793788431060466
20131121 1:00,0.18218458620593286
20131121 2:00,0.2668563204653593
20131121 3:00,0.351707780976525
20131121 4:00,0.40304227382866914
20131121 5:00,0.4255198592914363
20131121 6:00,0.43699946232497366
20131121 7:00,0.4652169395301331
20131121 8:00,0.5335298759939628
20131121 9:00,0.5448604848577142
20131121 10:00,0.44862356192207964
20131121 11:00,0.39733575813485494
20131121 12:00,0.35804048217353784
20131121 13:00,0.30480834550104935
20131121 14:00,0.24167711243042272
20131121 15:00,0.24098746636180962
20131121 16:00,0.1932740046555853
20131121 17:00,0.15119863492516572
20131121 18:00,0.13172626702906076
20131121 19:00,0.11646358266363285
20131121 20:00,0.16069040400944734
20131121 21:00,0.2367059367474288
20131121 22:00,0.3526240826922642
20131121 23:00,0.3510437552561065
20131122 0:00,0.3276058325807287
20131122 1:00,0.37889814410350364
20131122 2:00,0.38906548856711126
20131122 3:00,0.38502475539027253
20131122 4:00,0.41208764100912104
20131122 5:00,0.46592660289055754
20131122 6:00,0.5220316907838944
20131122 7:00,0.5457412758263326
20131122 8:00,0.5543996942827529
20131122 9:00,0.5329482659412859
20131122 10:00,0.5036217183426425
20131122 11:00,0.4484205491133504
20131122 12:00,0.3697672751024828
20131122 13:00,0.31022059323285
20131122 14:00,0.27714482640438803
20131122 15:00,0.2475899606395861
20131122 16:00,0.24346353484321642
20131122 17:00,0.23471178509124807
20131122 18:00,0.23572762307690892
20131122 19:00,0.23463774852202168
20131122 20:00,0.23455616153325276
20131122 21:00,0.28778390968706297
20131122 22:00,0.41505622534022113
20131122 23:00,0.4568029641756085
20131123 0:00,0.4003717783791578
20131123 1:00,0.41351788335722955
20131123 2:00,0.3681819991601963
20131123 3:00,0.3618250045820934
20131123 4:00,0.37487484350006994
20131123 5:00,0.39950008825856864
20131123 6:00,0.3991076949044557
20131123 7:00,0.42249841059205395
20131123 8:00,0.5104053676156513
20131123 9:00,0.5083127140107706
20131123 10:00,0.38580688683299286
20131123 11:00,0.3481641549722438
20131123 12:00,0.2804978104217273
20131123 13:00,0.2698402043787858
20131123 14:00,0.2918476945136607
20131123 15:00,0.28931035448633613
20131123 16:00,0.30251651966150844
20131123 17:00,0.28570916629922094
20131123 18:00,0.2548661076978141
20131123 19:00,0.23158611001636537
20131123 20:00,0.26192584958204945
20131123 21:00,0.3388395471945539
20131123 22:00,0.33668741627433374
20131123 23:00,0.2806238957509164
20131124 0:00,0.22212135731388033
20131124 1:00,0.09344031261699914
20131124 2:00,0.05158826555070656
20131124 3:00,0.08937891378108126
20131124 4:00,0.1321441346920407
20131124 5:00,0.1702657920649288
20131124 6:00,0.20225830374606923
20131124 7:00,0.23104935934453286
20131124 8:00,0.23787004344655877
20131124 9:00,0.23046420691921565
20131124 10:00,0.24460767245342224
20131124 11:00,0.31612306575613014
20131124 12:00,0.3582844638382219
20131124 13:00,0.39471987845567563
20131124 14:00,0.3967610748024148
20131124 15:00,0.37714039321958137
20131124 16:00,0.4546470153008858
20131124 17:00,0.43169621781587486
20131124 18:00,0.408904147348122
20131124 19:00,0.4093698948427102
20131124 20:00,0.4286934845611079
20131124 21:00,0.47319200687623986
20131124 22:00,0.4984657024798803
20131124 23:00,0.5007813978425819
20131125 0:00,0.4256416172142615
20131125 1:00,0.2526032372839021
20131125 2:00,0.11586971018972042
20131125 3:00,0.03260780034885655
20131125 4:00,0.00335563199232064
20131125 5:00,-0.015905490567575564
20131125 6:00,-0.04303429192655049
20131125 7:00,-0.05647973672753965
20131125 8:00,-0.031962386573591864
20131125 9:00,0.04618956411822306
20131125 10:00,0.2179226912873623
20131125 11:00,0.4143142293181358
20131125 12:00,0.3708441463599465
20131125 13:00,0.39377032616621865
20131125 14:00,0.44105637401950837
20131125 15:00,0.46821351429340263
20131125 16:00,0.4710722459393911
20131125 17:00,0.4750322776869649
20131125 18:00,0.46794774223910485
20131125 19:00,0.4603029071560999
20131125 20:00,0.431022091710082
20131125 21:00,0.4826950793546
20131125 22:00,0.507347979172373
20131125 23:00,0.49120897594758095
20131126 0:00,0.3899936233990749
20131126 1:00,0.16283135286818262
20131126 2:00,0.10096744082143375
20131126 3:00,0.07381232716844735
20131126 4:00,0.07574532364636039
20131126 5:00,0.1103307160381034
20131126 6:00,0.1512356017465084
20131126 7:00,0.19265448806438956
20131126 8:00,0.2262078659022212
20131126 9:00,0.15393505676333163
20131126 10:00,0.2180178597925303
20131126 11:00,0.35161762889687054
20131126 12:00,0.5569288719813476
20131126 13:00,0.4743979777961922
20131126 14:00,0.4815258358349762
20131126 15:00,0.5059360295178623
20131126 16:00,0.5375930971697201
20131126 17:00,0.5702842577164801
20131126 18:00,0.5678833483615197
20131126 19:00,0.5603889123291564
20131126 20:00,0.5631410264430889
20131126 21:00,0.6249058718137762
20131126 22:00,0.6049314362662331
20131126 23:00,0.6694046358078729
20131127 0:00,0.723133447675095
20131127 1:00,0.65078001580971
20131127 2:00,0.60836213823021
20131127 3:00,0.5953394302785988
20131127 4:00,0.5897523230003382
20131127 5:00,0.5741103254623483
20131127 6:00,0.5357500928196852
20131127 7:00,0.49122577233725395
20131127 8:00,0.42237696731266694
20131127 9:00,0.14817152794272617
20131127 10:00,0.2405713145797505
20131127 11:00,0.49861015909201756
20131127 12:00,0.4571961844626027
20131127 13:00,0.40403755217080917
20131127 14:00,0.33195717140434117
20131127 15:00,0.10059575369674148
20131127 16:00,0.05761618483238143
20131127 17:00,0.021494478990070648
20131127 18:00,0.024943927840993918
20131127 19:00,0.10101880515020817
20131127 20:00,0.008021368333490458
20131127 21:00,0.05933847490556962
20131127 22:00,0.4517484174135815
20131127 23:00,0.6390121211032647
20131128 0:00,0.6471470546770285
20131128 1:00,0.4183919029402097
20131128 2:00,0.6056334568657322
20131128 3:00,0.44568050216351485
20131128 4:00,0.45520414528097575
20131128 5:00,0.5411329557920073
20131128 6:00,0.4491291415286415
20131128 7:00,0.2425249158576986
20131128 8:00,0.3376864002210701
20131128 9:00,0.3363286579291375
20131128 10:00,0.41963505786504646
20131128 11:00,0.4068547193807333
20131128 12:00,0.4004689035543431
20131128 13:00,0.49846641510919876
20131128 14:00,0.49406536576566495
20131128 15:00,0.4659707791336335
20131128 16:00,0.48570691406838007
20131128 17:00,0.4620016344433707
20131128 18:00,0.5007646877685442
20131128 19:00,0.5081079158024714
20131128 20:00,0.5134013897377345
20131128 21:00,0.5785501543430135
20131128 22:00,0.6041608719369503
20131128 23:00,0.5886226155560937
20131129 0:00,0.5581600296143968
20131129 1:00,0.5101523954107081
20131129 2:00,0.45596155279298467
20131129 3:00,0.43846564845514246
20131129 4:00,0.4428656427863692
20131129 5:00,0.44232160548259614
20131129 6:00,0.4505231309346316
20131129 7:00,0.4711059031077075
20131129 8:00,0.4972050199381195
20131129 9:00,0.4600660092984621
20131129 10:00,0.3548465342804803
20131129 11:00,0.3846045812049524
20131129 12:00,0.43973313213221465
20131129 13:00,0.49015430284673567
20131129 14:00,0.5274657429953592
20131129 15:00,0.558249377308259
20131129 16:00,0.561328842152045
20131129 17:00,0.5624406498196854
20131129 18:00,0.5816762468686941
20131129 19:00,0.6135476695972177
20131129 20:00,0.7373043568342549
20131129 21:00,0.7839163343992024
20131129 22:00,0.8776288645023091
20131129 23:00,0.8955382711314738
20131130 0:00,0.876931165242948
20131130 1:00,0.7712648399405468
20131130 2:00,0.7221580564474416
20131130 3:00,0.6434462873180288
20131130 4:00,0.6083933877736822
20131130 5:00,0.5947742441726598
20131130 6:00,0.5812485164826257
20131130 7:00,0.5751971888395214
20131130 8:00,0.6102887638374582
20131130 9:00,0.49363942881393474
20131130 10:00,0.49370466155820814
20131130 11:00,0.5627434338636791
20131130 12:00,0.6147812733726782
20131130 13:00,0.6519243315211186
20131130 14:00,0.7162692501822412
20131130 15:00,0.7907247475980331
20131130 16:00,0.7056750376740711
20131130 17:00,0.629512601815002
20131130 18:00,0.6853516130607702
20131130 19:00,0.7000519369112448
20131130 20:00,0.8163750155746667
20131130 21:00,0.9073695422943464
20131130 22:00,0.8482916256973276
20131130 23:00,0.7536593619688217
20131201 0:00,0.6160501781864635
