TIMESTAMP,POWER
20131105 11:00,0.32318961030793236
20131105 12:00,0.3125890021897787
20131105 13:00,0.3200155872925635
20131105 14:00,0.3263899074646105
20131105 15:00,0.32793317234788855
20131105 16:00,0.3011038609999417
20131105 17:00,0.2835284589605306
20131105 18:00,0.2983125496491975
20131105 19:00,0.3216950713984822
20131105 20:00,0.33724286763533107
20131105 21:00,0.4319650316655895
20131105 22:00,0.4474765108488685
20131105 23:00,0.5144901969850754
20131106 0:00,0.5119199597121477
20131106 1:00,0.3963964781261553
20131106 2:00,0.3071248593991869
20131106 3:00,0.23846913634732061
20131106 4:00,0.2152216459632965
20131106 5:00,0.2174101820888021
20131106 6:00,0.21104139238680106
20131106 7:00,0.19537527951462094
20131106 8:00,0.11278767864880687
20131106 9:00,0.11342288201084608
20131106 10:00,0.08058569871076701
20131106 11:00,0.23742988388179168
20131106 12:00,0.2096715457249387
20131106 13:00,0.38630277378643885
20131106 14:00,0.48663698212818907
20131106 15:00,0.530960083707898
20131106 16:00,0.49688835889200056
20131106 17:00,0.36367698350542355
20131106 18:00,0.19460886289553844
20131106 19:00,0.13739315903037277
20131106 20:00,0.16099927114081788
20131106 21:00,0.23866907546504598
20131106 22:00,0.08913542463789734
20131106 23:00,0.06195183957793585
20131107 0:00,0.2165927571362116
20131107 1:00,0.3613837193726851
20131107 2:00,0.44343247788612383
20131107 3:00,0.3373381888075855
20131107 4:00,0.4159349412387874
20131107 5:00,0.5171878658443594
20131107 6:00,0.635233324175664
20131107 7:00,0.8135361859416104
20131107 8:00,0.7479353565653983
20131107 9:00,0.4297232814636094
20131107 10:00,0.0730310071600026
20131107 11:00,0.01599338062723124
20131107 12:00,0.3701927695431164
20131107 13:00,0.40916458481284756
20131107 14:00,0.44819052014669014
20131107 15:00,0.2092642508532732
20131107 16:00,0.6095339407765479
20131107 17:00,0.6790486130039148
20131107 18:00,0.7239221678693366
20131107 19:00,0.6810319982631383
20131107 20:00,0.7097961554336268
20131107 21:00,0.7046862997166428
20131107 22:00,0.7740198455796734
20131107 23:00,0.8109782927157783
20131108 0:00,0.824282443433829
20131108 1:00,0.8151401929770334
20131108 2:00,0.8139942859912961
20131108 3:00,0.8151557807555619
20131108 4:00,0.8285289639559982
20131108 5:00,0.8314208240786211
20131108 6:00,0.8051407803411457
20131108 7:00,0.7724281921201839
20131108 8:00,0.7265358243264964
20131108 9:00,0.6444891888711898
20131108 10:00,0.5504007290165147
20131108 11:00,0.4672062799326957
20131108 12:00,0.4026526428665538
20131108 13:00,0.36061761914019863
20131108 14:00,0.33391144420766694
20131108 15:00,0.23418972134632496
20131108 16:00,0.1734911940061679
20131108 17:00,0.18218721656233813
20131108 18:00,0.21326642782781444
20131108 19:00,0.16952379898569955
20131108 20:00,0.15598308586050172
20131108 21:00,0.2704700480669475
20131108 22:00,0.42398759961036125
20131108 23:00,0.47765889566744224
20131109 0:00,0.4389132450964227
20131109 1:00,0.43779534756037686
20131109 2:00,0.4654006304915237
20131109 3:00,0.5160608347586937
20131109 4:00,0.574091987504074
20131109 5:00,0.6018500741692272
20131109 6:00,0.6082797074404059
20131109 7:00,0.6194080959019574
20131109 8:00,0.6513702653161104
20131109 9:00,0.6224515627272509
20131109 10:00,0.48897802229667486
20131109 11:00,0.4238439823671488
20131109 12:00,0.3793836960966368
20131109 13:00,0.376439983062565
20131109 14:00,0.48247489234868324
20131109 15:00,0.456192127631175
20131109 16:00,0.4076474489268198
20131109 17:00,0.38939152286506085
20131109 18:00,0.3868879199988664
20131109 19:00,0.3813535330707052
20131109 20:00,0.39483957809097847
20131109 21:00,0.45966475292713116
20131109 22:00,0.5513185534803227
20131109 23:00,0.5474847649140302
20131110 0:00,0.5035629274187159
20131110 1:00,0.5536830562527144
20131110 2:00,0.5430441348802232
20131110 3:00,0.5218372548681426
20131110 4:00,0.5221811940609751
20131110 5:00,0.5478663579607732
20131110 6:00,0.5720479060475456
20131110 7:00,0.583261123401168
20131110 8:00,0.5541042160975262
20131110 9:00,0.4070097758746677
20131110 10:00,0.3448538527367482
20131110 11:00,0.41070303113285156
20131110 12:00,0.5394171275057891
20131110 13:00,0.46211047634382074
20131110 14:00,0.4141217757989901
20131110 15:00,0.3748737064364389
20131110 16:00,0.3374710097789262
20131110 17:00,0.28694627862365973
20131110 18:00,0.22367113093886046
20131110 19:00,0.1748904264279312
20131110 20:00,0.19443889760669317
20131110 21:00,0.26237179142947153
20131110 22:00,0.3049640275784913
20131110 23:00,0.42162099516541196
20131111 0:00,0.4493349763494965
20131111 1:00,0.39335549789455393
20131111 2:00,0.3950562547463239
20131111 3:00,0.44236995731139706
20131111 4:00,0.48041386658776086
20131111 5:00,0.4971172472686589
20131111 6:00,0.5059066985274054
20131111 7:00,0.5225247221148104
20131111 8:00,0.4810530920821511
20131111 9:00,0.2946777979702644
20131111 10:00,0.21666311454121498
20131111 11:00,0.38044556434476295
20131111 12:00,0.412163348030007
20131111 13:00,0.27780703652093375
20131111 14:00,0.19785441465291484
20131111 15:00,0.11747629928039596
20131111 16:00,0.0880318778367585
20131111 17:00,0.08568859082644581
20131111 18:00,0.08655306532812881
20131111 19:00,0.08356134809868776
20131111 20:00,0.07855509200533381
20131111 21:00,0.1257269092509534
20131111 22:00,0.18777088889856206
20131111 23:00,0.3315714335463791
20131112 0:00,0.3994795669655331
20131112 1:00,0.43817693754104015
20131112 2:00,0.4546409153311637
20131112 3:00,0.4956266922925975
20131112 4:00,0.5117006893189637
20131112 5:00,0.5296529574115136
20131112 6:00,0.5567050778399659
20131112 7:00,0.5809413799680423
20131112 8:00,0.6193751603146742
20131112 9:00,0.6178764320887891
20131112 10:00,0.5469582138443156
20131112 11:00,0.4516641703008393
20131112 12:00,0.3816967690350985
20131112 13:00,0.3067862396979021
20131112 14:00,0.24431798694288784
20131112 15:00,0.19737520648151793
20131112 16:00,0.15681743018338792
20131112 17:00,0.1370437054143441
20131112 18:00,0.12511293650703223
20131112 19:00,0.10445394741631162
20131112 20:00,0.07810634066374159
20131112 21:00,0.21396450578941487
20131112 22:00,0.10601581299676568
20131112 23:00,0.031636718528152474
20131113 0:00,0.032646997885416446
20131113 1:00,0.02323830098118823
20131113 2:00,0.031245026525999364
20131113 3:00,0.08355604980335965
20131113 4:00,0.19390718041948704
20131113 5:00,0.2816267286973797
20131113 6:00,0.3429651580971118
20131113 7:00,0.3736857356708574
20131113 8:00,0.40015885681173424
20131113 9:00,0.40008193313649376
20131113 10:00,0.5206237442338434
20131113 11:00,0.49420465222002563
20131113 12:00,0.3796371387345485
20131113 13:00,0.30276738901344513
20131113 14:00,0.33083398857014734
20131113 15:00,0.41435333677484476
20131113 16:00,0.40773342686501435
20131113 17:00,0.38127159200471117
20131113 18:00,0.35861241375761266
20131113 19:00,0.36351994400737764
20131113 20:00,0.3820667056465581
20131113 21:00,0.41369543640101303
20131113 22:00,0.3855859258240777
20131113 23:00,0.25994591028823233
20131114 0:00,0.09202826985066734
20131114 1:00,0.04371535340086111
20131114 2:00,0.2241367175294182
20131114 3:00,0.4338407669399018
20131114 4:00,0.517737568049232
20131114 5:00,0.4980382002778483
20131114 6:00,0.4260501724498511
20131114 7:00,0.3648651902583041
20131114 8:00,0.30000696396606963
20131114 9:00,0.13206443667164033
20131114 10:00,0.1676783520497511
20131114 11:00,0.27456909745482283
20131114 12:00,0.5397348432700162
20131114 13:00,0.6078109126151794
20131114 14:00,0.6096982676422213
20131114 15:00,0.5900251957253346
20131114 16:00,0.5226041925932483
20131114 17:00,0.4688945855401663
20131114 18:00,0.5195980294215972
20131114 19:00,0.5327790723329424
20131114 20:00,0.5311689171372012
20131114 21:00,0.5850422821728081
20131114 22:00,0.6248437564162249
20131114 23:00,0.6652753257920316
20131115 0:00,0.6374464626388571
20131115 1:00,0.49738826184444795
20131115 2:00,0.29781966460945997
20131115 3:00,0.04298305758090468
20131115 4:00,0.031082776546581203
20131115 5:00,0.02009340237623447
20131115 6:00,0.011958034956264102
20131115 7:00,0.03944248432904793
20131115 8:00,0.07018896069033717
20131115 9:00,0.05409871962173329
20131115 10:00,0.0573317630758344
20131115 11:00,0.08909562092807896
20131115 12:00,0.226053836901121
20131115 13:00,0.4757082097183092
20131115 14:00,0.6852910273261865
20131115 15:00,0.6779847075552978
20131115 16:00,0.6584737254092687
20131115 17:00,0.6312654401630591
20131115 18:00,0.6122132534252467
20131115 19:00,0.6085941632941281
20131115 20:00,0.6131063359626165
20131115 21:00,0.6058890773670542
20131115 22:00,0.6265717542784477
20131115 23:00,0.5813888642337819
20131116 0:00,0.507660945574768
20131116 1:00,0.3008345767199925
20131116 2:00,0.20130796661423192
20131116 3:00,0.2139151796964812
20131116 4:00,0.258525351872015
20131116 5:00,0.3509026078383479
20131116 6:00,0.43153268365790176
20131116 7:00,0.4870449379318089
20131116 8:00,0.5150092895072453
20131116 9:00,0.44003230858363707
20131116 10:00,0.3843783633408442
20131116 11:00,0.38958078174379807
20131116 12:00,0.4561437300652085
20131116 13:00,0.4414139221087393
20131116 14:00,0.40181168454177674
20131116 15:00,0.353212883044174
20131116 16:00,0.29320269889712913
20131116 17:00,0.26624198825446355
20131116 18:00,0.2730584145118852
20131116 19:00,0.2790825903825961
20131116 20:00,0.3004856790824302
20131116 21:00,0.38519005789571525
20131116 22:00,0.4452457173253852
20131116 23:00,0.45899936942838515
20131117 0:00,0.4051252869464682
20131117 1:00,0.27592334685146436
20131117 2:00,0.2603746326163606
20131117 3:00,0.22895091081435978
20131117 4:00,0.18668822524760106
20131117 5:00,0.1637683780331511
20131117 6:00,0.1756150657517664
20131117 7:00,0.19924994754519484
20131117 8:00,0.22505749884690304
20131117 9:00,0.11045326090765181
20131117 10:00,0.180531867957014
20131117 11:00,0.24328500458780009
20131117 12:00,0.22734276947125395
20131117 13:00,0.1968581553491678
20131117 14:00,0.18403877341689087
20131117 15:00,0.15585590921134376
20131117 16:00,0.132236267837141
20131117 17:00,0.10787436112671869
20131117 18:00,0.11491388152695473
20131117 19:00,0.1695460989823566
20131117 20:00,0.16174843261022184
20131117 21:00,0.23551816077039475
20131117 22:00,0.27323836914317723
20131117 23:00,0.4137443589106994
20131118 0:00,0.341837590787173
20131118 1:00,0.31094077334098613
20131118 2:00,0.2703462824998969
20131118 3:00,0.24192137719061416
20131118 4:00,0.22528085229686132
20131118 5:00,0.20549057172111226
20131118 6:00,0.18541882017740755
20131118 7:00,0.1916147572230357
20131118 8:00,0.23121401131002198
20131118 9:00,0.22224295365801125
20131118 10:00,0.21641205258418347
20131118 11:00,0.20409392105993482
20131118 12:00,0.019944174131902304
20131118 13:00,0.22561276763433244
20131118 14:00,0.18716579960071586
20131118 15:00,0.2067131350807123
20131118 16:00,0.28105916494077454
20131118 17:00,0.3286626420304035
20131118 18:00,0.34125904580374655
20131118 19:00,0.3458033224785412
20131118 20:00,0.34787128982631854
20131118 21:00,0.42008216218484484
20131118 22:00,0.45201028515179664
20131118 23:00,0.5719303318463946
20131119 0:00,0.6613670827642915
20131119 1:00,0.5984019325479968
20131119 2:00,0.5374083252032431
20131119 3:00,0.4751981711767206
20131119 4:00,0.4627816279235588
20131119 5:00,0.4451377792032354
20131119 6:00,0.4304637217356677
20131119 7:00,0.4285240093067476
20131119 8:00,0.33807663780263786
20131119 9:00,0.10085183387225552
20131119 10:00,0.4861910741291162
20131119 11:00,0.40352078094177934
20131119 12:00,0.3972605279238586
20131119 13:00,0.5154904693741003
20131119 14:00,0.5534938283735713
20131119 15:00,0.3675596746617392
20131119 16:00,0.4449042037221478
20131119 17:00,0.4371725852895507
20131119 18:00,0.37565329156450533
20131119 19:00,0.2698582326854113
20131119 20:00,0.33795566860379056
20131119 21:00,0.25663252396878045
20131119 22:00,0.3480858707402662
20131119 23:00,0.3832495197426077
20131120 0:00,0.45518623378310985
20131120 1:00,0.15179050107321654
20131120 2:00,0.15129934447818702
20131120 3:00,0.3157057116842754
20131120 4:00,0.49781343807847844
20131120 5:00,0.5556848661100113
20131120 6:00,0.547722014562392
20131120 7:00,0.5552790477843933
20131120 8:00,0.5806422391525119
20131120 9:00,0.7412598067417508
20131120 10:00,0.7003394470219351
20131120 11:00,0.5941200963380089
20131120 12:00,0.49884252894873415
20131120 13:00,0.4130070363027143
20131120 14:00,0.3894372877576773
20131120 15:00,0.3767440111542437
20131120 16:00,0.3405816177419273
20131120 17:00,0.2311701435784604
20131120 18:00,0.24052714249774074
20131120 19:00,0.24547491464294938
20131120 20:00,0.2941603549884064
20131120 21:00,0.39466318578350057
20131120 22:00,0.3628157675074135
20131120 23:00,0.3295719048304758
20131121 0:00,0.26418838238044284
20131121 1:00,0.1439592098937816
20131121 2:00,0.25009894665834254
20131121 3:00,0.3640359836093967
20131121 4:00,0.42653260384543434
20131121 5:00,0.4571466339626664
20131121 6:00,0.4747069875704576
20131121 7:00,0.5107288951552145
20131121 8:00,0.5882892292895046
20131121 9:00,0.6011838416439947
20131121 10:00,0.4939449594049121
20131121 11:00,0.43488371204349263
20131121 12:00,0.38893531033806084
20131121 13:00,0.3260823739095009
20131121 14:00,0.24348123266250096
20131121 15:00,0.24988545997161957
20131121 16:00,0.18686767097379195
20131121 17:00,0.13009143047344449
20131121 18:00,0.10198952353986121
20131121 19:00,0.08327583994328053
20131121 20:00,0.13576256046251942
20131121 21:00,0.23616027975808881
20131121 22:00,0.3901938127910308
20131121 23:00,0.38581248702146675
20131122 0:00,0.3534522945308557
20131122 1:00,0.41175327836572273
20131122 2:00,0.42184189739603717
20131122 3:00,0.4152618626448221
20131122 4:00,0.44603700942227675
20131122 5:00,0.5092172966692075
20131122 6:00,0.5718751815415551
20131122 7:00,0.5991623621112376
20131122 8:00,0.6104775387331526
20131122 9:00,0.5897862780016745
20131122 10:00,0.5593222219678444
20131122 11:00,0.4960560383294359
20131122 12:00,0.40184686685001547
20131122 13:00,0.32879677167553345
20131122 14:00,0.2833076827360582
20131122 15:00,0.2435943686947835
20131122 16:00,0.23946455678586917
20131122 17:00,0.22831245784207774
20131122 18:00,0.23050534433862865
20131122 19:00,0.22949514312428296
20131122 20:00,0.22802394479878493
20131122 21:00,0.3019484864252976
20131122 22:00,0.4602759734252263
20131122 23:00,0.5108336132779165
20131123 0:00,0.44448806938870733
20131123 1:00,0.45573468842664555
20131123 2:00,0.39995258170148995
20131123 3:00,0.3906179671664074
20131123 4:00,0.4054486930947492
20131123 5:00,0.43420121878510676
20131123 6:00,0.4339514568116054
20131123 7:00,0.46300711004431383
20131123 8:00,0.5642946600058905
20131123 9:00,0.5635753215466905
20131123 10:00,0.4216111440549025
20131123 11:00,0.3786225434564541
20131123 12:00,0.2930635229681857
20131123 13:00,0.2852147973505794
20131123 14:00,0.3220641716809083
20131123 15:00,0.31984344633835693
20131123 16:00,0.340511913004112
20131123 17:00,0.3211714438022565
20131123 18:00,0.2817411888233057
20131123 19:00,0.252164291157835
20131123 20:00,0.2974896930957559
20131123 21:00,0.3967327081019173
20131123 22:00,0.39682860904577166
20131123 23:00,0.32922306272290636
20131124 0:00,0.24557808588832733
20131124 1:00,0.07894877425234123
20131124 2:00,0.04463834732730268
20131124 3:00,0.0685456176859536
20131124 4:00,0.10816137392193417
20131124 5:00,0.15633673667299194
20131124 6:00,0.1987824356401275
20131124 7:00,0.24037549062755462
20131124 8:00,0.2533437439358128
20131124 9:00,0.2485106678217693
20131124 10:00,0.2738549293550946
20131124 11:00,0.3704630779417125
20131124 12:00,0.42145850349314906
20131124 13:00,0.46481908292936935
20131124 14:00,0.4681779589727031
20131124 15:00,0.44651743061482596
20131124 16:00,0.41323196565949605
20131124 17:00,0.38685952854328765
20131124 18:00,0.3601212115269484
20131124 19:00,0.3607252381982484
20131124 20:00,0.38380967151638745
20131124 21:00,0.43774763316090237
20131124 22:00,0.4707933711676513
20131124 23:00,0.47673392446149276
20131125 0:00,0.389451596107224
20131125 1:00,0.1652775958246727
20131125 2:00,0.03477202576817348
20131125 3:00,0.04421201250263099
20131125 4:00,0.02728079198502298
20131125 5:00,0.018973520488138412
20131125 6:00,0.015482686519658811
20131125 7:00,0.01712619557651665
20131125 8:00,0.044348424959900185
20131125 9:00,0.04505534928479554
20131125 10:00,0.2406022023756804
20131125 11:00,0.3659850880580928
20131125 12:00,0.3104858077405992
20131125 13:00,0.34269162354789007
20131125 14:00,0.4006575355569213
20131125 15:00,0.43582910714097367
20131125 16:00,0.44350844140730306
20131125 17:00,0.45036356509745534
20131125 18:00,0.4424807902472587
20131125 19:00,0.43475373758439106
20131125 20:00,0.40144730378277704
20131125 21:00,0.4643464579588442
20131125 22:00,0.4973064541787299
20131125 23:00,0.4804433401830568
20131126 0:00,0.3626674794653335
20131126 1:00,0.0851644862675903
20131126 2:00,0.04310566334870594
20131126 3:00,0.03132163341258401
20131126 4:00,0.03229438280489308
20131126 5:00,0.060055176523252846
20131126 6:00,0.09425040873049786
20131126 7:00,0.1504661198435838
20131126 8:00,0.19909696980001376
20131126 9:00,0.11612439103716934
20131126 10:00,0.21764913705226838
20131126 11:00,0.4125643192415589
20131126 12:00,0.5385699395600307
20131126 13:00,0.44641728689265325
20131126 14:00,0.45861722058534204
20131126 15:00,0.490160988169996
20131126 16:00,0.5297383753809277
20131126 17:00,0.5678116197070988
20131126 18:00,0.5672738258037102
20131126 19:00,0.5603365443283337
20131126 20:00,0.5652781891021621
20131126 21:00,0.6343520091930066
20131126 22:00,0.6149328231202347
20131126 23:00,0.6839602957799149
20131127 0:00,0.7449396731636594
20131127 1:00,0.6760938074988803
20131127 2:00,0.6355883807550381
20131127 3:00,0.623484087602103
20131127 4:00,0.6195856981767734
20131127 5:00,0.6048168212884393
20131127 6:00,0.5639444623445273
20131127 7:00,0.5147048837537618
20131127 8:00,0.43230501350683226
20131127 9:00,0.07986295767290577
20131127 10:00,0.20583616320606743
20131127 11:00,0.552291788314923
20131127 12:00,0.5036323472269281
20131127 13:00,0.4393593915702655
20131127 14:00,0.35196377779520305
20131127 15:00,0.06654351000419181
20131127 16:00,0.04381085733518883
20131127 17:00,0.031068841118154028
20131127 18:00,0.03070318409270864
20131127 19:00,0.03134729269634348
20131127 20:00,0.034296015299628585
20131127 21:00,0.0355618720703067
20131127 22:00,0.4901592620747761
20131127 23:00,0.6936200163622164
20131128 0:00,0.703579523609194
20131128 1:00,0.46131241552940483
20131128 2:00,0.6644881100056372
20131128 3:00,0.49528212227574353
20131128 4:00,0.5069173893314686
20131128 5:00,0.5994324380169709
20131128 6:00,0.5053929300653801
20131128 7:00,0.25943671697450676
20131128 8:00,0.36991380719237577
20131128 9:00,0.3635913802404468
20131128 10:00,0.4621961560620782
20131128 11:00,0.446628302594557
20131128 12:00,0.4420461970568581
20131128 13:00,0.5586800844204843
20131128 14:00,0.5576593831404288
20131128 15:00,0.5299533691141163
20131128 16:00,0.5537729544833401
20131128 17:00,0.5294611327592227
20131128 18:00,0.5729987417471003
20131128 19:00,0.5823867717636186
20131128 20:00,0.5894233771249462
20131128 21:00,0.6587564294392243
20131128 22:00,0.6860557994740275
20131128 23:00,0.6706820972136588
20131129 0:00,0.6403555558786975
20131129 1:00,0.5889385865550443
20131129 2:00,0.5285118275838512
20131129 3:00,0.5071126275923303
20131129 4:00,0.5117341289726658
20131129 5:00,0.5108346163761481
20131129 6:00,0.5210231896704879
20131129 7:00,0.5440812741752096
20131129 8:00,0.5731681561948581
20131129 9:00,0.5335113556600513
20131129 10:00,0.41173018319103516
20131129 11:00,0.448550233861718
20131129 12:00,0.5153648193459833
20131129 13:00,0.5718652117257627
20131129 14:00,0.6130066189356366
20131129 15:00,0.6452878376832774
20131129 16:00,0.6496503056513064
20131129 17:00,0.6517655326829883
20131129 18:00,0.6723206565338508
20131129 19:00,0.7057949686836202
20131129 20:00,0.724223894404022
20131129 21:00,0.7700164751941851
20131129 22:00,0.8288299613052907
20131129 23:00,0.8339548877848995
20131130 0:00,0.8294824491462369
20131130 1:00,0.7644989586182495
20131130 2:00,0.7171914080183541
20131130 3:00,0.6382774194718548
20131130 4:00,0.6010729042439478
20131130 5:00,0.5852058909959296
20131130 6:00,0.5708590879692341
20131130 7:00,0.5645211428219485
20131130 8:00,0.6014489037016881
20131130 9:00,0.46676259750299764
20131130 10:00,0.46398595733631676
20131130 11:00,0.54471210725624
20131130 12:00,0.6040228969967458
20131130 13:00,0.6449028957335379
20131130 14:00,0.711847929666481
20131130 15:00,0.7821776578266194
20131130 16:00,0.703920141292427
20131130 17:00,0.6277850307462
20131130 18:00,0.687693057828114
20131130 19:00,0.7047805280492341
20131130 20:00,0.8082572574460034
20131130 21:00,0.8411451932830101
20131130 22:00,0.8254729015476979
20131130 23:00,0.7598380081045744
20131201 0:00,0.6308557433293959
